395249,-0.0714699,354969,266087,-0.78978,1.186,234826,216951,-0.36802,-1.97396,373061,125906,1.74953,3.03208,896932,290629,-1.79108,-2.68975,134339,127702,0.276454,1.60493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62155.7,57393.1,-0.404618,-0.243289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790437,-2.54834,251179,149340,1.10589,-1.19523,246550,92529,1.63226,0.0612994,0,0,0,0,763985,622420,-0.659893,0.820259,250914,149200,1.10707,0.895284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428120,317159,-0.813844,-2.06114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268499,1.82408,274224,272786,0.0176076,0.731915,882432,86069.3,-3.01828,-2.51687,229514,78078.7,1.73783,1.4665,1.84737e+06,331551,-2.40254,-1.43522,195227,192090,-0.121914,-2.48114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448173,354074,-0.713806,1.39183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494641,-1.31767,977571,542909,-1.19224,2.66802,563070,234252,1.52271,0.385612,209890,190560,0.446527,-1.46148,310521,268156,-0.545059,1.22309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463201,-0.625349,465652,385197,0.631696,-0.792513,90839.7,88743.4,-0.115362,-1.6182,352083,88180,2.06025,0.588441,409399,349342,0.57445,3.01878,92400.5,84236.7,0.404963,-2.38838,0,0,0,0,0,0,0,0,1.04721e+06,622352,1.11053,2.09434,0,0,0,0,664820,460512,-0.910221,-0.542869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391344,1.14834,345639,221066,0.982978,0.101394,175308,116281,-0.967441,-2.11053,608027,41375,3.37947,-0.893768,549154,427846,0.733195,-2.51758,351275,305211,-0.500849,-0.770359,94774.9,84217.4,-0.495631,1.18628,0,0,0,0,530203,278417,-1.25988,2.66605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487684,-1.11625,1.58517e+06,479634,1.86396,1.85726,660392,201920,1.85282,-2.58807,122356,68244,-1.18447,-2.31445,262003,198594,-0.772298,0.690347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673501,495182,0.825056,-0.839346,0,0,0,0,0,0,0,0
724058,-1.56396,703340,503260,-0.859413,1.65301,144548,89791.4,-1.04893,-2.26683,75253.1,67562.7,-0.340805,0.79529,650432,240458,-1.6506,1.62899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758580,413028,-1.21703,-0.709821,0,0,0,0,0,0,0,0
848540,1.44362,1.43387e+06,576468,1.557,-1.24063,528343,464846,-0.477659,-2.29687,359731,153007,1.49734,-0.152709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477769,330665,0.911391,1.65519,0,0,0,0,648734,472949,-0.837492,1.32317,0,0,0,0,0,0,0,0
394802,0.0795955,503581,265114,1.25372,-2.01771,142475,114390,-0.654812,1.02913,484601,61861.9,2.74728,-2.34002,578328,280739,1.3483,-0.474386,292854,126636,1.47771,-1.27283,0,0,0,0,0,0,0,0,765147,695130,0.445147,2.60774,0,0,0,0,467651,313016,-0.957051,0.2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523332,-1.61945,399181,387180,-0.239575,1.31354,295462,182907,1.05406,2.41002,483951,145257,1.87255,1.57694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794961,-0.628427,926092,178077,-2.33071,-1.7266,0,0,0,0,0,0,0,0,378208,369083,-0.211343,-2.97,194123,148341,0.764955,0.44417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827502,815400,-0.172075,-0.662426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495501,-2.15245,690830,564051,0.658337,0.885657,227776,155430,-0.906097,1.02952,137596,135757,0.133622,2.79273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163357,144763,-0.501562,-2.07422,0,0,0,0,949144,627283,0.974052,-1.68714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28715e+06,3.03154,953181,942360,0.13584,-0.469092,740812,724341,-0.199946,0.393713,120722,59063.7,-1.33844,1.16499,682623,253683,-1.64456,-2.92102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36797e+06,2.18165e+06,-0.410406,3.06163,0,0,0,0,0,0,0,0
684657,-2.33355,1.45058e+06,1.23746e+06,0.575981,1.07551,716976,443400,-1.05943,-1.68252,187286,162859,0.51327,-1.42237,66512.4,60723.4,-0.383374,-3.00185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111855,111848,0.0111912,2.8116,0,0,0,0,0,0,0,0
421209,2.72263,596967,587433,-0.0987367,-0.244919,439277,436096,-0.118701,-1.90361,68346.7,64954.4,-0.310414,2.27547,347576,342325,-0.128583,1.46104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596841,247730,1.5263,2.20654,0,0,0,0,0,0,0,0
575318,0.5001,765270,551167,-0.854091,2.37972,287313,266237,-0.384029,0.577995,204663,96710,1.37863,0.181675,132694,76577.7,-1.14432,0.462836,0,0,0,0,0,0,0,0,0,0,0,0,1.57732e+06,986029,-1.0467,-2.16411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438254,1.38635,756356,671409,-0.495701,-2.59095,1.43123e+06,189212,-2.71173,1.54526,179918,175979,-0.115761,0.417549,86215,75950.8,-0.473848,1.52707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451251,377160,-0.616976,1.3844,0,0,0,0,0,0,0,0
1.24446e+06,-0.140638,1.44389e+06,1.41239e+06,0.209875,2.85573,214613,107963,1.3067,2.74484,132197,61219.3,-1.40069,-0.401899,415717,312382,0.789861,-0.865133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428381,2.52901,220047,39222.2,2.40875,2.08918,39442.7,36833.1,0.357546,-2.89351,100365,32518.5,1.78794,1.26847,684001,347647,1.29459,-0.319961,237646,217468,0.392802,-0.658139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61103e+06,1.20672e+06,0.797309,2.08235,0,0,0,0,748814,606777,0.671539,-1.54042,0,0,0,0,0,0,0,0
465365,2.27705,841742,576419,-0.922874,0.306565,598895,511841,-0.541054,-1.48614,181080,66927.7,1.64944,1.68023,111627,106735,-0.0639249,-2.01454,0,0,0,0,0,0,0,0,0,0,0,0,435863,230375,1.25221,3.09617,0,0,0,0,709674,525699,-0.813959,2.19608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781325,2.41028,325669,324093,0.0437794,-2.21545,331798,297469,0.459445,0.500014,0,0,0,0,390781,304424,-0.714887,-1.27705,119788,94799.5,0.696343,-2.59866,0,0,0,0,0,0,0,0,513270,512863,-0.0398378,-0.154307,0,0,0,0,1.02065e+06,941075,-0.408384,2.41638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555518,-0.409156,484880,368091,-0.773586,1.30488,662037,175748,2.00072,-2.02101,768550,65293.9,-3.15688,-2.62429,806133,444887,1.19375,-3.02336,401398,113225,-1.93694,1.92655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,724561,535121,0.818411,-0.43653,0,0,0,0,0,0,0,0
520159,-0.854008,1.11336e+06,720320,0.992405,1.54513,1.57098e+06,360437,2.15149,-2.82725,312282,303229,0.242695,-1.44607,30366.1,29273.7,-0.180825,-2.53328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680870,677097,0.105518,-0.881597,0,0,0,0,0,0,0,0
363294,-0.130844,197796,188003,0.321391,0.57916,0,0,0,0,0,0,0,0,780199,430724,-1.1953,2.80541,663518,254358,-1.61179,-2.68763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284625,2.42871,398628,281467,-0.883137,0.0561797,158670,122813,0.729124,0.106504,34932.4,28988.6,-0.62095,-1.6229,462732,356662,0.752021,-1.65546,435531,297029,0.930558,2.29867,99491.7,48932.2,-1.33595,-1.30808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340823,-2.52091,979075,610638,-1.04682,0.745462,959997,202213,-2.23946,3.06765,297019,149298,-1.30788,-1.06325,181032,118007,0.985423,-1.09209,0,0,0,0,0,0,0,0,0,0,0,0,197165,108399,-1.20543,-2.84751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341073,-1.92161,260846,254299,0.223813,1.45503,390816,65881,-2.46624,-0.787164,0,0,0,0,409509,391139,-0.299271,2.03482,410900,287647,-0.892245,-0.687101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259585,-2.12862,224727,209403,-0.368854,2.81116,565759,207312,1.66167,-0.609215,173122,24593.3,-2.63898,2.36051,399206,390923,0.193904,1.17924,96478.5,82219.9,-0.559966,-1.24308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459661,-1.45234,420172,400845,-0.223564,-0.239519,193425,176707,-0.41723,0.56806,363920,89470.1,2.08027,-1.3898,655689,407186,1.049,2.34178,0,0,0,0,0,0,0,0,0,0,0,0,384969,384699,-0.0375155,2.4046,0,0,0,0,587062,517016,0.514837,-1.65821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933539,-3.00957,677402,619835,0.283495,1.13639,362358,340486,0.355163,-1.47818,116471,91927.1,0.707962,2.12801,857184,720258,-0.6067,-0.248882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799352,457617,-1.15656,-2.5214,0,0,0,0,470728,335969,-0.868142,2.5207,0,0,0,0,0,0,0,0
444857,-0.964172,565905,513043,-0.368708,2.8267,496644,104552,2.24001,-1.33775,1.07794e+06,55215.9,-3.66392,-2.32414,445535,418008,0.35142,0.99186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79396.8,64424.9,0.669195,-0.66371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644457,2.04937,614290,610988,-0.0835423,-1.87458,280981,273176,-0.129753,-0.383079,115248,111489,-0.246694,1.63058,378874,364371,0.254514,0.248107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559999,506297,-0.456605,2.62287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255118,-2.18858,383268,360951,-0.182699,1.44148,523926,270404,-1.27927,0.0894375,471174,139362,-1.88814,-1.70467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281764,251405,0.486627,-2.71621,0,0,0,0,0,0,0,0
633398,-2.66444,380260,242956,1.01846,-0.61315,862525,69347.1,3.2122,-0.335252,0,0,0,0,690469,527730,-0.754784,1.44289,472844,263075,-1.18909,-0.279827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697794,663561,0.319852,-2.48718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618243,-1.06914,548481,440203,0.675624,2.67105,418985,413001,-0.124436,-2.89078,89014.2,86797.3,0.186091,1.83274,653465,500214,0.704023,0.691647,0,0,0,0,113597,112915,0.109887,-0.246016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622831,456482,-0.82971,-1.5966,0,0,0,0,0,0,0,0
366315,-2.91167,718401,708715,0.130623,-1.0629,445469,76423.6,-2.44824,-2.79606,0,0,0,0,550666,477266,-0.545951,1.4453,205329,150892,-0.817283,0.781319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542525,529612,0.220377,2.88227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519029,2.80265,427734,412833,0.0114942,-0.0620089,92974.8,76996.5,-0.597891,0.2276,85389.9,56820.9,0.950237,3.03618,425932,288410,0.938874,1.63522,0,0,0,0,0,0,0,0,0,0,0,0,550768,457142,0.629565,-1.3354,0,0,0,0,758586,504833,-0.964787,-3.02221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644354,2.45866,546569,510106,0.365166,-0.95229,188115,136225,-0.840053,1.64747,263600,118711,-1.42769,-0.26872,298282,201480,-0.941669,2.49363,0,0,0,0,283020,214053,0.782615,-0.355158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607902,601510,0.14566,2.48744,0,0,0,0,0,0,0,0
522120,-1.62731,325011,247962,0.759282,2.85198,115708,109000,-0.287455,-2.0136,283975,61272.7,-2.21437,-2.58119,853488,608751,-0.868409,1.51492,365584,355745,0.229908,-0.0310416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368605,354426,0.281921,-2.55441,0,0,0,0,76461.8,59209.7,-0.74596,-0.961325,0,0,0,0,0,0,0,0
525791,2.69853,1.04956e+06,750380,-0.831858,-0.468759,357693,276693,-0.743935,-2.59157,161937,146076,0.439767,1.1569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59491e+06,508651,-1.8095,-2.2915,0,0,0,0,615026,614636,0.0356201,1.93298,0,0,0,0,0,0,0,0
387544,-0.84405,328568,260669,0.697886,2.23759,120114,91268.9,-0.755234,-2.2856,0,0,0,0,393614,338973,0.558044,-0.832873,940644,292322,-1.83625,-2.67368,980992,539463,1.20515,1.55763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
