832841,-1.22431,258722,243675,0.328962,2.25014,520092,108590,-2.2473,-1.85679,383024,88405.6,2.14516,-1.95635,947383,824498,-0.523103,1.64421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342586,-0.432385,397771,391036,-0.0431479,-2.67217,274121,211069,-0.753259,0.821227,326774,103781,-1.81083,2.8251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515780,-3.12758,491042,364491,0.793556,0.636385,421281,188296,1.44285,-1.02508,749991,79579.6,2.9335,-2.41661,206279,203828,-0.0478903,0.253447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421450,-0.64865,313887,233644,0.793024,2.87453,552236,202542,-1.66022,1.66009,170439,143456,-0.589325,-2.97369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01207e+06,0.110458,2.17669e+06,1.01388e+06,-1.39398,2.87488,330239,321794,-0.120541,-1.5234,89428.8,88157.1,0.0130881,-0.432969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501825,-0.570698,717998,592175,0.637129,2.53084,232548,148606,1.00317,-1.85901,71088.9,68316.2,0.223985,0.677404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876109,1.0438,1.10498e+06,932732,0.590704,-2.02743,268821,221662,0.624013,1.181,187370,107637,1.15017,-2.97273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412951,0.482842,872994,562642,1.00524,-1.47871,975453,280325,-1.91833,2.52376,264298,228229,0.508023,2.71184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756471,-0.178388,502929,393302,0.722995,-2.15475,1.17886e+06,338824,-1.91844,2.22774,413186,312829,0.779796,2.68609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221964,-0.358078,1.34124e+06,425695,-1.81394,2.98586,810149,196064,-2.09648,-0.135538,182697,93558.7,-1.28331,-0.13333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
